price fair,walls brilliantly designed,0
price fair,food great,0
price fair,pizza spicy,0
price fair,pizza delicious,0
price fair,spot pretty,0
price fair,spot chill,0
price fair,prices pleasantly surprised,4
price fair,food delicious,0
price fair,food perfect,0
price fair,cafe cute,0
price fair,cafe little,0
price fair,croissant light,0
price fair,cafe delicious,0
price fair,croissant delicious,0
price fair,olive oil nice,0
price fair,lady friendly,0
price fair,bakery excellent eclectic,0
price fair,decor beautiful,0
price fair,stuff lovely,0
atmosphere good,pizza beautifully arranged,0
atmosphere good,vibe casual,5
atmosphere good,food hard,0
atmosphere good,dessert table tasteless,0
atmosphere good,seating uncomfortable,0
atmosphere good,slab edible,0
atmosphere good,slab ten grams,0
atmosphere good,croissants wonderful,0
atmosphere good,owner very experienced,0
atmosphere good,everything delicious,3
atmosphere good,pasta fresh,0
atmosphere good,atmosphere lively,5
atmosphere good,place small,0
atmosphere good,staff super nice,0
atmosphere good,texture great,0
atmosphere good,crew good,2
atmosphere good,aesthetic extraordinary,4
atmosphere good,everything amazing,3
atmosphere good,breakfast great,2
atmosphere good,singer very good,3
atmosphere good,service very friendly,0
atmosphere good,portions perfect,0
atmosphere good,dining experience wonderful,4
atmosphere good,waiter extremely biased,0
atmosphere good,atmosphere phenomenal,5
atmosphere good,food consistently good,0
atmosphere good,place very friendly,0
atmosphere good,place so good,4
atmosphere good,service good,0
atmosphere good,experience amazing,5
atmosphere good,food very fresh,0
atmosphere good,plates plentiful,0
atmosphere good,owner very friendly,0
atmosphere good,owner good,0
atmosphere good,food delicious,0
atmosphere good,restaurant cozy,4
atmosphere good,ambiance great,5
atmosphere good,decor dim lit,2
atmosphere good,decor sexy,2
atmosphere good,portions very small,0
atmosphere good,ambiance cool,5
atmosphere good,place well decorated,1
atmosphere good,place good,0
atmosphere good,dance huge,3
atmosphere good,service good,0
atmosphere good,service questionable,0
atmosphere good,interior design great,2
atmosphere good,service great,0
atmosphere good,service present,0
atmosphere good,drink glasses empty,0
atmosphere good,manager bad,0
atmosphere good,staff poorly trained,0
atmosphere good,chicken magnificent,0
atmosphere good,pizza lack,0
atmosphere good,drinks great,0
atmosphere good,eggplant thin,0
atmosphere good,staff freaking unbelievable,0
atmosphere good,decor great,1
atmosphere good,place very cool,3
atmosphere good,place cozy,4
atmosphere good,concept great,3
atmosphere good,tones warm,3
atmosphere good,staff very friendly,0
atmosphere good,sushi romantic,0
atmosphere good,food pretty,0
atmosphere good,food t cooked,0
atmosphere good,service great,0
atmosphere good,sushi amazing,0
atmosphere good,sushi warmly served,0
atmosphere good,restaurant great,4
atmosphere good,lunch menus great,0
atmosphere good,servers fantastic,0
atmosphere good,quality true,0
atmosphere good,quality superb,0
atmosphere good,sushi less,0
atmosphere good,food overpriced,0
atmosphere good,place cute,3
atmosphere good,food fantastic,0
atmosphere good,service great,0
atmosphere good,food closed,0
atmosphere good,food utter crap,0
atmosphere good,place odd,0
atmosphere good,sushi flavourful,0
atmosphere good,dinner experience delightful,5
atmosphere good,ambiance very nice,5
atmosphere good,sushi t good,0
atmosphere good,sushi rushed,0
atmosphere good,pasta very fresh,0
atmosphere good,waitress friendly,0
atmosphere good,trattoria light,0
atmosphere good,service good,0
atmosphere good,pasta perfect,0
atmosphere good,place underrated,2
atmosphere good,pastas very attractively,0
atmosphere good,place really packed,2
atmosphere good,wine list small,0
atmosphere good,waitresses intimate,0
atmosphere good,experience amazing,5
atmosphere good,lunch quick,0
atmosphere good,bread good,0
decor good,service nice,0
decor good,place pretty good,5
decor good,decor upscale,5
decor good,vibe calm,3
decor good,service great,0
decor good,bread delicious,0
decor good,bread very flavourful,0
decor good,restaurant very authentic,3
decor good,food great,0
decor good,prices for amazing,0
decor good,food great,0
decor good,food scrumptious,0
decor good,service mediocre,0
decor good,service delicious,0
decor good,veal homemade pasta,0
decor good,fresh pasta wonderful,0
decor good,service great,0
decor good,service great,0
decor good,outdoor seating empty,1
decor good,outdoor seating unmemorable,1
decor good,dinner very disappointing,0
decor good,dinner ok,0
decor good,food amazing,0
decor good,rice very tasty,0
decor good,experience expensive,0
decor good,restaurant favorite,2
decor good,place charming,4
decor good,restaurant fabulous,4
decor good,restaurant superb,4
decor good,skin crisp,0
decor good,skin moist,0
decor good,halibut dish delicious,0
decor good,atmosphere fantastic,3
decor good,food great,0
decor good,wine recommended,0
decor good,fish wonderfully presented,0
decor good,wait staff experienced,0
decor good,service consistently excellent,0
decor good,food delicious,0
decor good,service fine,0
decor good,atmosphere great,2
decor good,food great,0
decor good,wine selection good,0
decor good,atmosphere excellent,2
decor good,staff amazing,0
decor good,wait staff fabulous,0
decor good,texture perfect,0
decor good,setting intimate,3
decor good,metro close by,0
decor good,service excellent,0
decor good,service favorites,0
decor good,service good,0
decor good,service tasty,0
decor good,experience excellent,2
decor good,food marvelous,0
decor good,temperature right,0
decor good,hangout nice,4
decor good,meal very thoughtful,0
decor good,portion generous,0
decor good,lobster meaty,0
decor good,portion pleasantly surprised,0
decor good,seafood cooking impeccable,0
decor good,service friendly,0
decor good,staff helpful,0
decor good,staff patient,0
decor good,room lovely,5
decor good,fish flavorful,0
decor good,fish good,0
decor good,staff polite,0
decor good,decor quite disappointing,1
decor good,atmosphere nicely done,2
decor good,atmosphere very disappointed,1
decor good,food great,0
decor good,service great,0
decor good,food pretty,0
decor good,plate yummy chewy,0
decor good,food raving,0
decor good,place delicious,3
decor good,staff friendly,0
decor good,evening nice,2
decor good,food good,0
decor good,night cold,0
decor good,food perfection,0
decor good,atmosphere busier,2
decor good,calamari able,0
decor good,tartar excellent,0
decor good,decor warm,4
decor good,staff great,0
decor good,suggestions great,0
decor good,portions generous,0
decor good,food outstanding,0
decor good,food original,0
decor good,food very cold,0
decor good,food decent,0
decor good,ambiance pleasant,1
decor good,music selection good,0
decor good,food really,0
decor good,place classy,5
decor good,service impeccable,0
decor good,menu excellent,0
